time,city,temperature,humidity,condition,aqi,pm25,pm10,co,no2
2026-06-04 18:32:09,Hyderabad,28.94,57,Clouds,1,4.62,6.04,166.04,8.52
2026-06-04 18:32:10,Chennai,31.94,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 18:32:10,Bangalore,21.72,90,Clouds,1,4.98,8.57,224.45,10.35
2026-06-04 18:32:11,Kolkata,30.54,76,Clouds,4,63.61,76.09,284.59,2.33
2026-06-04 18:32:11,Vijayawada,33.28,56,Clouds,2,19.87,24.47,289.58,6.77
2026-06-04 18:32:12,Pune,28.56,53,Clouds,1,2.1,2.79,91.16,2.47
2026-06-04 18:32:12,Ahmedabad,32.51,56,Clouds,2,9.59,35.74,105.91,2.84
2026-06-04 18:32:13,Jaipur,28.15,49,Clouds,2,14.45,23.51,187.22,5.65
2026-06-04 18:37:14,Delhi,35.16,29,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 18:37:14,Mumbai,30.34,77,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 18:37:15,Hyderabad,28.94,57,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 18:37:16,Chennai,31.94,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 18:37:16,Bangalore,21.72,90,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 18:37:17,Kolkata,30.54,76,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 18:37:18,Vijayawada,33.28,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 18:37:19,Pune,28.56,53,Clouds,1,2.02,2.62,91.46,2.68
2026-06-04 18:37:19,Ahmedabad,32.51,56,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 18:37:20,Jaipur,28.82,48,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 18:42:21,Delhi,35.4,28,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 18:42:21,Mumbai,30.34,77,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 18:42:22,Hyderabad,28.94,57,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 18:42:23,Chennai,31.94,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 18:42:23,Bangalore,21.72,90,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 18:42:24,Kolkata,30.54,76,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 18:42:24,Vijayawada,33.28,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 18:42:25,Pune,28.56,53,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 18:42:25,Ahmedabad,32.51,56,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 18:42:26,Jaipur,28.82,48,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 18:47:28,Delhi,35.4,28,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 18:47:29,Mumbai,30.31,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 18:47:30,Hyderabad,28.94,57,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 18:47:30,Chennai,31.94,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 18:47:31,Bangalore,21.72,90,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 18:47:33,Kolkata,30.54,76,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 18:47:34,Vijayawada,33.28,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 18:47:35,Pune,28.56,53,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 18:47:37,Ahmedabad,32.51,56,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 18:47:40,Jaipur,28.82,48,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 18:52:42,Delhi,35.4,28,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 18:52:42,Mumbai,30.31,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 18:52:43,Hyderabad,28.94,57,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 18:52:43,Chennai,31.94,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 18:52:44,Bangalore,21.72,90,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 18:52:44,Kolkata,30.54,76,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 18:52:45,Vijayawada,33.28,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 18:52:45,Pune,28.56,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 18:52:46,Ahmedabad,32.51,56,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 18:52:46,Jaipur,28.82,48,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 18:57:47,Delhi,35.4,28,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 18:57:48,Mumbai,30.33,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 18:57:49,Hyderabad,28.94,57,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 18:57:49,Chennai,31.94,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 18:57:50,Bangalore,21.72,90,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 18:57:51,Kolkata,30.54,76,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 18:57:52,Vijayawada,33.08,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 18:57:53,Pune,28.56,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 18:57:53,Ahmedabad,32.51,56,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 18:57:54,Jaipur,26.23,57,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 19:02:55,Delhi,32.37,40,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 19:02:56,Mumbai,30.31,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 19:02:56,Hyderabad,29.29,55,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 19:02:57,Chennai,31.94,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 19:02:58,Bangalore,21.68,89,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 19:02:58,Kolkata,29.86,72,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 19:02:59,Vijayawada,33.08,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 19:03:00,Pune,28.56,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 19:03:00,Ahmedabad,32.23,58,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 19:03:01,Jaipur,26.23,57,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 19:08:02,Delhi,32.37,40,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 19:08:02,Mumbai,30.33,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 19:08:03,Hyderabad,29.29,55,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 19:08:04,Chennai,31.56,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 19:08:04,Bangalore,21.68,89,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 19:08:05,Kolkata,29.86,72,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 19:08:05,Vijayawada,33.08,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 19:08:06,Pune,28.56,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 19:08:06,Ahmedabad,32.23,58,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 19:08:07,Jaipur,26.23,57,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 19:13:08,Delhi,32.37,40,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 19:13:08,Mumbai,30.33,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 19:13:09,Hyderabad,29.29,55,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 19:13:10,Chennai,31.56,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 19:13:10,Bangalore,21.68,88,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 19:13:11,Kolkata,29.86,72,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 19:13:12,Vijayawada,33.08,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 19:13:12,Pune,28.56,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 19:13:13,Ahmedabad,32.23,58,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 19:13:14,Jaipur,26.23,57,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 19:18:14,Delhi,32.37,40,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 19:18:15,Mumbai,30.33,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 19:18:16,Hyderabad,29.29,55,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 19:18:16,Chennai,31.9,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 19:18:17,Bangalore,21.68,88,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 19:18:17,Kolkata,29.86,72,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 19:18:18,Vijayawada,33.08,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 19:18:18,Pune,28.56,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 19:18:19,Ahmedabad,32.23,58,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 19:18:19,Jaipur,26.23,57,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 19:23:20,Delhi,32.37,40,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 19:23:21,Mumbai,30.33,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 19:23:22,Hyderabad,29.29,55,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 19:23:22,Chennai,31.9,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 19:23:23,Bangalore,21.68,88,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 19:23:24,Kolkata,29.86,72,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 19:23:24,Vijayawada,33.08,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 19:23:25,Pune,28,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 19:23:26,Ahmedabad,32.23,58,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 19:23:27,Jaipur,26.23,57,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 19:28:27,Delhi,32.37,40,Clouds,2,21.51,37.58,338.6,14.03
2026-06-04 19:28:28,Mumbai,30.33,76,Clear,1,3.26,7.55,76.25,0.05
2026-06-04 19:28:28,Hyderabad,29.29,55,Clouds,1,3.94,5.44,164.45,8.39
2026-06-04 19:28:29,Chennai,31.9,75,Clouds,2,13.1,17.37,278.14,20.73
2026-06-04 19:28:30,Bangalore,21.68,88,Clouds,1,4.78,7.91,216.45,9.86
2026-06-04 19:28:30,Kolkata,29.86,72,Clouds,4,64.72,77.81,277.28,1.91
2026-06-04 19:28:31,Vijayawada,33.08,56,Clouds,2,15.45,18.29,223.87,3.9
2026-06-04 19:28:31,Pune,28,54,Clear,1,2.02,2.62,91.46,2.68
2026-06-04 19:28:32,Ahmedabad,32.23,58,Clouds,2,10.13,37.72,102.22,2.67
2026-06-04 19:28:32,Jaipur,26.23,57,Clouds,2,14.53,22.8,182.31,4.95
2026-06-04 19:33:33,Delhi,32.37,40,Clouds,2,22.05,38.62,325.09,11.78
2026-06-04 19:33:34,Mumbai,30.33,76,Clear,1,3.41,8.01,76.07,0.05
2026-06-04 19:33:35,Hyderabad,29.49,57,Clouds,1,3.48,5.3,163.98,8.38
2026-06-04 19:33:36,Chennai,31.9,75,Clouds,2,14.34,18.66,288.24,20.73
2026-06-04 19:33:36,Bangalore,21.68,88,Clouds,1,4.74,7.64,207.29,9.2
2026-06-04 19:33:37,Kolkata,30.33,72,Clouds,4,66.72,81.19,278.13,1.73
2026-06-04 19:33:38,Vijayawada,32.12,63,Clouds,2,12.3,14.3,198.04,3.27
2026-06-04 19:33:39,Pune,28,55,Clear,1,1.97,2.52,91.19,2.67
2026-06-04 19:33:39,Ahmedabad,32.43,56,Clear,2,10.48,39.1,99.86,2.42
2026-06-04 19:33:40,Jaipur,27.41,52,Clouds,2,14.26,20.47,175.03,4.08
2026-06-04 19:38:41,Delhi,32.37,40,Clouds,2,22.05,38.62,325.09,11.78
2026-06-04 19:38:41,Mumbai,30.32,76,Clear,1,3.41,8.01,76.07,0.05
2026-06-04 19:38:42,Hyderabad,29.49,57,Clouds,1,3.48,5.3,163.98,8.38
2026-06-04 19:38:43,Chennai,31.9,75,Clouds,2,14.34,18.66,288.24,20.73
2026-06-04 19:38:43,Bangalore,21.68,88,Clouds,1,4.74,7.64,207.29,9.2
2026-06-04 19:38:44,Kolkata,30.33,72,Clouds,4,66.72,81.19,278.13,1.73
2026-06-04 19:38:44,Vijayawada,32.12,63,Clouds,2,12.3,14.3,198.04,3.27
2026-06-04 19:38:45,Pune,28,55,Clear,1,1.97,2.52,91.19,2.67
2026-06-04 19:38:45,Ahmedabad,32.43,56,Clear,2,10.48,39.1,99.86,2.42
2026-06-04 19:38:46,Jaipur,27.41,52,Clouds,2,14.26,20.47,175.03,4.08
2026-06-04 19:43:46,Delhi,33.26,39,Clouds,2,22.05,38.62,325.09,11.78
2026-06-04 19:43:47,Mumbai,30.32,76,Clear,1,3.41,8.01,76.07,0.05
2026-06-04 19:43:48,Hyderabad,29.49,57,Clouds,1,3.48,5.3,163.98,8.38
2026-06-04 19:43:49,Chennai,31.9,75,Clouds,2,14.34,18.66,288.24,20.73
2026-06-04 19:43:49,Bangalore,21.68,88,Clouds,1,4.74,7.64,207.29,9.2
2026-06-04 19:43:50,Kolkata,30.33,72,Clouds,4,66.72,81.19,278.13,1.73
2026-06-04 19:43:51,Vijayawada,32.12,63,Clouds,2,12.3,14.3,198.04,3.27
2026-06-04 19:43:51,Pune,28.56,55,Clear,1,1.97,2.52,91.19,2.67
2026-06-04 19:43:52,Ahmedabad,32.43,56,Clear,2,10.48,39.1,99.86,2.42
2026-06-04 19:43:53,Jaipur,27.41,52,Clouds,2,14.26,20.47,175.03,4.08
